subject,culture,task_name,stimulus,trial_raw,trial_num,codeable,first_mention_focal,bckgrd_description,focal_description,coder
SS1651678270524,US,FD,media/images/free_description/02-bike.jpg,"There is a grey building with bright green grass.  In front of the building is a red bicycle next to a rope fence.
",6,1,0,0,0,AT
SS1651678270524,US,FD,media/images/free_description/05-tiger.jpg,There are trees with lots of dead leaves around it.  There is a small body of water with a tiger perched on two rocks.,7,1,0,0,0,AT
SS1651678271326,US,FD,media/images/free_description/03-plane.jpg,"I saw a jet that was flying over a body of water. In the background, there was a building that may have been a temple of some kind.",1,1,1,0,0,AT
SS1651678271326,US,FD,media/images/free_description/06-train-red.jpg,It was an older train that had been polished. It was not on a set of tracks and appeared to be sitting in front of a train station.,2,1,1,0,0,AT
SS1651678271326,US,FD,media/images/free_description/05-tiger.jpg,It was a tiger perched on a set of rocks. The tiger was standing on rocks next to a river or body of water.,3,1,1,0,0,AT
SS1651678271326,US,FD,media/images/free_description/01-boat-river.jpg,A boat docked or tied to a bank sitting on a river. The river was rather small in width and was a bit muddy. Some houses were lining the river.,4,1,1,0,0,AT
SS1651678271326,US,FD,media/images/free_description/07-train-green.jpg,A green train with yellow stripes. The train was sitting on the track and not moving. There were other rail lines near it.,5,1,1,0,0,AT
SS1651678271326,US,FD,media/images/free_description/02-bike.jpg,A bike chained to a chain fence. The bike was sitting on a cobblestone pathway near a greenspace and building.,6,1,1,0,0,AT
SS1651678271326,US,FD,media/images/free_description/04-squirrel.jpg,"A squirrel resting in a tree or bush. In the background were street lights, a building, and a large walkway.",7,1,1,0,0,AT
SS1651678274966,US,FD,media/images/free_description/05-tiger.jpg,"A tiger in the woods. The tiger is standing on a rock looking at a river
",1,1,1,0,0,AT
SS1651678274966,US,FD,media/images/free_description/04-squirrel.jpg,A squirrel is hanging on a tree. In the background is a college campus,2,1,1,0,0,AT
SS1651678274966,US,FD,media/images/free_description/07-train-green.jpg,A green and yellow train is parked in a trainyard. The sky is blue,3,1,1,0,0,AT
SS1651678274966,US,FD,media/images/free_description/01-boat-river.jpg,There are houses on the left bank of a blue river. There is 1 boat in the river.,4,1,0,0,0,AT
SS1651678274966,US,FD,media/images/free_description/03-plane.jpg,There is an advanced fighter plane hovering over a lake. There is a white building in the background.,5,1,1,0,0,AT
SS1651678274966,US,FD,media/images/free_description/06-train-red.jpg,An old fashioned black and red train is in the front. A red building is behind the train.,6,1,1,0,0,AT
SS1651678274966,US,FD,media/images/free_description/02-bike.jpg,A red bike is tied to a black post. There is a white building behind it with a green lawn,7,1,1,0,0,AT
SS1651678278178,US,FD,media/images/free_description/01-boat-river.jpg,"a boat pushed up onto the bank of a small river, with houses in the background, sunshine, grass and trees",1,1,1,0,0,AT
SS1651678278178,US,FD,media/images/free_description/03-plane.jpg,a fighter jet flying low over water with trees and a temple in the background ,2,1,1,0,0,AT
SS1651678278178,US,FD,media/images/free_description/05-tiger.jpg,a tiger with its front paws on a rock by a stream in the woods,3,1,1,0,0,AT
SS1651678278178,US,FD,media/images/free_description/07-train-green.jpg,a green and yellow train on tracks with skyscrapers in the background,4,1,1,0,0,AT
SS1651678278178,US,FD,media/images/free_description/02-bike.jpg,a bicycle leaning against a post with a lawn and building in the background,5,1,1,0,0,AT
SS1651678278178,US,FD,media/images/free_description/04-squirrel.jpg,a squirrel on a tree branch with slightly indistinct background. possibly a road and a red brick building,6,1,1,0,0,AT
SS1651678278178,US,FD,media/images/free_description/06-train-red.jpg,an older engine on display in front of a building,7,1,1,0,0,AT
SS1651678298946,US,FD,media/images/free_description/04-squirrel.jpg,It is a picture of a squirrel.  It is on a tree branch ,1,1,1,0,0,AT
SS1651678298946,US,FD,media/images/free_description/02-bike.jpg,"There is a bicycle in the foreground and a green lawn behind it.  You can partially see the building the lawn belongs to behind that. 

",2,1,1,0,0,AT
SS1651678298946,US,FD,media/images/free_description/03-plane.jpg,There is a jet hovering over some type of lake.  There is a fancy building in the background. ,3,1,1,0,0,AT
SS1651678298946,US,FD,media/images/free_description/05-tiger.jpg,There is a tiger standing by a stream.  It appears to be a wooded area. ,4,1,1,0,0,AT
SS1651678298946,US,FD,media/images/free_description/06-train-red.jpg,There is an old timey train.  It appears to be some type of train station or facility behind that.,5,1,1,0,0,AT
SS1651678298946,US,FD,media/images/free_description/07-train-green.jpg,"There is a picture of a train.  In the background, part of a high rise can be seen. ",6,1,1,0,0,AT
SS1651678298946,US,FD,media/images/free_description/01-boat-river.jpg,There is a small boat on a river.  Off to the left hand side are some houses. ,7,1,1,0,0,AT
SS1651678302508,US,FD,media/images/free_description/05-tiger.jpg,A tiger is my the water. It is daytime.,1,1,1,0,0,AT
SS1651678302508,US,FD,media/images/free_description/04-squirrel.jpg,A squirrel is in a tree. It is daytime.,2,1,1,0,0,AT
SS1651678302508,US,FD,media/images/free_description/06-train-red.jpg,A red train is on the tracks. It is daytime.,3,1,1,0,0,AT
SS1651678302508,US,FD,media/images/free_description/03-plane.jpg,A plane flies over water. The white house is in the background.,4,1,1,0,0,AT
SS1651678302508,US,FD,media/images/free_description/01-boat-river.jpg,A boat sits in a lake. Houses are nearby.,5,1,1,0,0,AT
SS1651678302508,US,FD,media/images/free_description/02-bike.jpg,A red bike leans against a pole. A trimmed green lawn is behind it.,6,1,1,0,0,AT
SS1651678302508,US,FD,media/images/free_description/07-train-green.jpg,A green train at a station. Buildings are in the background.,7,1,1,0,0,AT
SS1651678327719,US,FD,media/images/free_description/01-boat-river.jpg,"There was a river that seemed a bit dirty and unused much. I boat could be found on the bank, that was also a bit rundown and looks as though it hadn't been used in a while.",1,1,0,0,0,AT
SS1651678327719,US,FD,media/images/free_description/04-squirrel.jpg,The main part of the image was squirrel that was on a tree and grabbing it with his hands. This tree seemed to be in a city close to a brick building.,2,1,1,0,0,AT
SS1651678327719,US,FD,media/images/free_description/05-tiger.jpg,This photo had a tiger right next to a river with his paws on a rock. The scene seemed to be in fall with a bunch of leaves on the ground.,3,1,1,0,0,AT
SS1651678327719,US,FD,media/images/free_description/02-bike.jpg,The photos shown was a of a red bike propped against a fence. It was on a sidewalk - the fence was black with just a single chain rope. In the background was a gray concrete building.,4,1,1,0,0,AT
SS1651678327719,US,FD,media/images/free_description/03-plane.jpg,There was an unusual shaped white plane in the sky. There was a large pond or lake that it was flying over. The background had trees and a white building with a tip.,5,1,1,0,0,AT
SS1651678327719,US,FD,media/images/free_description/07-train-green.jpg,"There was a green and yellow train with the number ""2119 on it"". It was on the tracks and there was a white building in the background surrounded by trees.",6,1,1,0,0,AT
SS1651678327719,US,FD,media/images/free_description/06-train-red.jpg,"There was a fancy, old, black and red train parked on the tracks. In the background was a brick, old fashioned station.",7,1,1,0,0,AT
SS1651678328286,US,FD,media/images/free_description/05-tiger.jpg,"This was a picture of a tiger standing on a rock by the water. The tiger has his two front paws on the rock that is in the water, and he is looking off to his left. This whole scene is set in a wooded forest area, with dead leaves on the ground.",1,1,1,0,0,AT
SS1651678328286,US,FD,media/images/free_description/07-train-green.jpg,"This is a picture of a typical locomotive train. The train was colored green, and had some yellow stripes going along the side of it. The train seems to be in maybe a railyard or in a city, as you can see buildings in the background behind it.",2,1,1,0,0,AT
SS1651678328286,US,FD,media/images/free_description/06-train-red.jpg,"This is a very old style train, that is primarily black and red. There are brick buildings behind the train. This reminds me of the train in Willy Wonka and the Chocolate Factory.",3,1,1,0,0,AT
SS1651678328286,US,FD,media/images/free_description/01-boat-river.jpg,This was a scene that had homes on the left side and a river running along side them. There is a small wooden boat in the river but it is docked by the river bank.,4,1,0,0,0,AT
SS1651678328286,US,FD,media/images/free_description/02-bike.jpg,This was a picture of a red road bike that is chained up on a pole on a sidewalk. The pole is actually connecting chains that are a barrier. This is set on a cobblestone path and in the background is a building and green grass.,5,1,1,0,0,AT
SS1651678328286,US,FD,media/images/free_description/04-squirrel.jpg,This was a picture of a squirrel on a tree branch in the foreground. In the background was some sort of area with trees and light posts and sidewalks or concrete.,6,1,1,0,0,AT
SS1651678328286,US,FD,media/images/free_description/03-plane.jpg,This was a picture of a large plane flying overhead. The plane was flying over water. In the background you can see trees and the top of a larger building - that may be set in Washington DC,7,1,1,0,0,AT
SS1651678331156,US,FD,media/images/free_description/03-plane.jpg,A space ship is hovering over a lake or river somewhere. There is a large building that appears to be a chapel or government building in the background.,1,1,1,0,0,AT
SS1651678331156,US,FD,media/images/free_description/04-squirrel.jpg,"A squirrel sits on the branch of a tree. The tree is located outside what appears to be a school, possibly a high school.",2,1,1,0,0,AT
SS1651678331156,US,FD,media/images/free_description/01-boat-river.jpg,A boat sitting docked in a short river.,3,1,1,0,0,AT
SS1651678331156,US,FD,media/images/free_description/02-bike.jpg,A bike is chained up against a post outside of a building.,4,1,1,0,0,AT
SS1651678331156,US,FD,media/images/free_description/05-tiger.jpg,A tiger stands on top of a rock as he surveys the area. He is likely looking to catch a fish in the water below.,5,1,1,0,0,AT
SS1651678331156,US,FD,media/images/free_description/06-train-red.jpg,An old steam engine train,6,1,1,0,0,AT
SS1651678331156,US,FD,media/images/free_description/07-train-green.jpg,The train was on tracks and was green. It looks similar to many trains used today.,7,1,1,0,0,AT
SS1651678353530,US,FD,media/images/free_description/06-train-red.jpg,There is a black and red train. The number 60 is on the front of the train. The train looks to be old-fashioned.,1,1,1,0,0,AT
SS1651678353530,US,FD,media/images/free_description/05-tiger.jpg,There is a tiger standing on a rock. He is next to a river. He is probably trying to drink. ,2,1,1,0,0,AT
SS1651678353530,US,FD,media/images/free_description/03-plane.jpg,There is an airplane flying over a body of water. In the background there is a very ornamental building. The plane is small. ,3,1,1,0,0,AT
SS1651678353530,US,FD,media/images/free_description/04-squirrel.jpg,There is a squirrel sitting on a tree. It looks to be on a campus of some sort. ,4,1,1,0,0,AT
