subject,task_name,stimulus,trial_raw,trial_num,codeable,first_mention_focal,imada_bckgrd_description,imada_focal_description,full_bckgrd_description,full_focal_description,coder
SS1609086776753,FD,images/free_description/05-tiger.jpg,有一只老虎立在森林里的湖水边，在画面的正中间。老虎向它的左后方看。阳光打在老虎的正面上。,4,1,1,0,1,3,7,
SS1609105368955,FD,images/free_description/05-tiger.jpg,在河边，有一只老虎正在回头看。它的脚踩在一块石头上。,2,1,0,0,0,2,7,
SS1609116587428,FD,images/free_description/05-tiger.jpg,一只老虎在岸边停留，眼睛瞪着它地下的树叶和小石子。,7,1,1,1,0,5,5,
SS1609121014512,FD,images/free_description/05-tiger.jpg,森林里一只老虎站湖边，看着岸边的石头，树叶是黄的。,1,1,0,1,0,6,2,
SS1609121221630,FD,images/free_description/05-tiger.jpg,"一只老虎站在丛林里的水边。
一只老虎望着一块石头发呆。",1,1,1,0,0,3,5,
SS1609121912186,FD,images/free_description/05-tiger.jpg,河边有一只东北虎，在回头望着什么东西。,3,1,0,0,0,1,4,
SS1609125348720,FD,images/free_description/05-tiger.jpg,一只老虎站在水边，向身后看,5,1,1,0,0,1,4,
SS1609132098611,FD,images/free_description/05-tiger.jpg,"一只老虎在森林的湖边。
老虎回头瞭望。",6,1,1,0,0,2,5,
SS1609139734485,FD,images/free_description/05-tiger.jpg,一只老虎站在水边的石头上，转头仿佛在确定些什么，似乎是在观察水源周围的环境,4,1,1,0,0,2,6,
SS1609141291161,FD,images/free_description/05-tiger.jpg,有一只老虎立在湖边的一块大石头上。老虎在看向画面右侧，似乎在咆哮。湖边的树林里很多黄色落叶。,7,1,1,2,0,8,6,
SS1609143031482,FD,images/free_description/05-tiger.jpg,一只老虎踩在河边的石头上回头吼叫，身后是树林,3,1,1,0,0,3,4,
SS1609144676893,FD,images/free_description/05-tiger.jpg,"一只大老虎双脚踏在小溪岸边的石头上侧着头，我也没看清它是在瞅啥。图片的拍摄地点应该是在丛林中吧。老虎的两只前爪好大好可爱！
",6,1,1,1,2,5,14,
SS1609146491935,FD,images/free_description/05-tiger.jpg,"一只老虎站在岸边的石头上，回头看去。
",7,1,1,0,0,2,4,
SS1609156148777,FD,images/free_description/05-tiger.jpg,"这是一只老虎在河岸边，它似乎在回头看什么东西
",2,1,1,0,0,1,3,
SS1609163312228,FD,images/free_description/05-tiger.jpg,一只老虎在岸边站立着，回望着后方，脚下是一块石头。,7,1,1,0,0,2,4,
SS1609166832692,FD,images/free_description/05-tiger.jpg,一只老虎在水边，它站在和水边的石头上。,6,1,1,0,0,3,3,
SS1609206019548,FD,images/free_description/05-tiger.jpg,一只黄色华文的老虎正站在河边，它在转头看它自己的影子。,1,1,1,0,1,1,7,
SS1609208930844,FD,images/free_description/05-tiger.jpg,一只东北虎脚踩一块洁净的石头站在河边，没有喝水，而在向背后张望，说明附近有其他的东西引起了他的注意。应该是在秋季。,3,1,1,1,0,4,7,
SS1609213276315,FD,images/free_description/05-tiger.jpg,一只老虎站在河边。河应该在一片森林里。,4,1,1,0,0,3,2,
SS1609214157015,FD,images/free_description/05-tiger.jpg,一头老虎，站在河岸边两块白色的石头上。,7,1,1,2,0,4,2,
SS1609222543224,FD,images/free_description/05-tiger.jpg,河边一个大老虎，，，，，，,3,1,0,0,1,1,2,
SS1609223067371,FD,images/free_description/05-tiger.jpg,在满是落叶的秋天，湖边的树下站着一只悠闲地老虎。,5,1,0,1,1,4,3,
SS1609225913111,FD,images/free_description/05-tiger.jpg,图片中的场景是在树林的溪水边。一只橘黑相间的老虎站在水边的一块石头上向树林中张望。,7,1,0,0,1,5,4,
SS1609229037242,FD,images/free_description/05-tiger.jpg,一只老虎在河边的石头上站着，张开嘴回头看，仿佛在怒吼。,3,1,1,0,0,2,8,
SS1609229287946,FD,images/free_description/05-tiger.jpg,一只老虎在森林的河边歇息，它站在河边的石头上，扭头回看。,5,1,1,0,0,4,7,
SS1609233742402,FD,images/free_description/05-tiger.jpg,一只老虎正在一个湖边准备喝水，看起来非常威风。,4,1,1,0,1,1,3,
SS1609234368670,FD,images/free_description/05-tiger.jpg,有一个老虎正站在水潭边的岩石上，它扭过头并没有直视水面。,1,1,1,0,0,2,6,
SS1609236181354,FD,images/free_description/05-tiger.jpg,一只老虎站在河边，想要喝水的样子，但有东西吸引它回头,4,1,1,0,0,1,5,
SS1609238981425,FD,images/free_description/05-tiger.jpg,林间有小涧，涧旁有青石，一只猛虎立于石上，微引颈回首。落叶满地，一线阳光斜照。,5,1,0,4,2,11,7,
SS1609241808889,FD,images/free_description/05-tiger.jpg,一直雄壮的老虎站在小溪边的石块上，向旁边望去。,4,1,1,1,1,3,4,
SS1609242245499,FD,images/free_description/05-tiger.jpg,一只体型庞大的老虎，停留在溪边，像是在思考什么。,6,1,1,0,1,1,4,
SS1608910542319,FD,images/free_description/06-train-red.jpg,"广场上停着一辆黑色和红色为主体风格的复古火车。
它是一件展示品。",4,1,0,0,2,1,7,
SS1608915923505,FD,images/free_description/06-train-red.jpg,房子整体为暗红色，房顶是斜坡尖顶的。房屋前面停放了一辆红黑色的小火车，类似于托马斯小火车的形状。,4,1,0,3,1,4,5,
SS1608919052817,FD,images/free_description/06-train-red.jpg,一辆红黑色相间的老式火车，正在驶出火车站。,5,1,1,0,1,1,4,
SS1608922359968,FD,images/free_description/06-train-red.jpg,一列蒸汽机车从车站开出,1,1,1,0,0,1,3,
SS1608939499047,FD,images/free_description/06-train-red.jpg,图中停着一个火车头，后面好像只有一节车厢。,5,1,1,0,0,0,4,
SS1608943874386,FD,images/free_description/06-train-red.jpg,这是一个老式的传统火车站。一辆红黑相间的火车头正停靠在火车站附近。,2,1,1,1,1,4,3,
SS1608945641685,FD,images/free_description/06-train-red.jpg,"这个图片正中间是一节火车。

火车是红色的，很气派。

火车后面是很庄严的房子。",1,1,1,1,3,2,4,
SS1608948095292,FD,images/free_description/06-train-red.jpg,一栋西式建筑风格的房子前，停着一辆小火车。,5,1,0,1,1,2,3,
SS1608949381789,FD,images/free_description/06-train-red.jpg,这是一辆火车。车身有两种颜色，黑色和红色。它很漂亮很气派。,1,1,1,0,4,0,8,
SS1608954326224,FD,images/free_description/06-train-red.jpg,一台古典样式的火车头摆放在一座欧式建筑前。,3,1,1,1,1,2,3,
SS1608954731700,FD,images/free_description/06-train-red.jpg,一个红黑色的火车头，像是英国旧时的火车，在车站里,3,1,1,0,2,1,3,
SS1608970887825,FD,images/free_description/06-train-red.jpg,"在一个铁轨上，停着辆新的红色的火车，但是它的样子不是现代的样式而是很古老的样式。
",2,1,0,0,3,1,7,
SS1608972269897,FD,images/free_description/06-train-red.jpg,有一个棕色的建筑，前面是一个古老的红色火车头。,7,1,0,1,2,2,3,
SS1608977429765,FD,images/free_description/06-train-red.jpg,一辆古老的火车头停在房前。周围没有人。,7,1,1,0,1,2,3,
SS1608996310483,FD,images/free_description/06-train-red.jpg,火车应该是刚从火车站里驶出，在轨道上。后面的火车站关着门。,5,1,1,0,0,6,2,
SS1608996688173,FD,images/free_description/06-train-red.jpg,一个火车车库外的编组站场，一辆蒸汽机车停在车库门外,4,1,0,0,0,5,3,
SS1608997032951,FD,images/free_description/06-train-red.jpg,"棕色建筑前有一辆红色的火车。棕色建筑上面是三角形的。
",3,1,0,2,1,5,2,
SS1608997112698,FD,images/free_description/06-train-red.jpg,有一辆老式蒸汽火车，黑色车身，红色点缀，车头写了个60,1,1,1,0,5,0,7,
SS1608997232238,FD,images/free_description/06-train-red.jpg,老式的车站或者说车库是灰黑色的，外面停放着一辆黑色的车头写着20的老式蒸汽机车，有几节车厢,4,1,0,1,3,4,8,
SS1608997522324,FD,images/free_description/06-train-red.jpg,在这个图片上有一辆火车，车身是黑色的，车头上有一个数字，是60,1,1,1,0,2,0,6,
SS1608997707068,FD,images/free_description/06-train-red.jpg,这张图片上有一辆小火车，小火车上有红色也有黑色，小火车后面还有一排房子。,1,1,1,0,3,2,8,
SS1608997774748,FD,images/free_description/06-train-red.jpg,上世纪的铁皮火车，正缓缓从火车站里驶出，建筑风格是哥特式。,5,1,1,1,2,3,5,
SS1608997826306,FD,images/free_description/06-train-red.jpg,这是很早以前发明的火车，和现在的火车看起来不太一样，不过确实很大的便利了人们的生活。,4,1,1,0,1,0,4,
SS1608998177863,FD,images/free_description/06-train-red.jpg,有一辆红黑色的复古蒸汽火车，火车的后面是3栋三角屋顶的褐色房屋。,5,1,1,4,3,5,5,
SS1608998191588,FD,images/free_description/06-train-red.jpg,这里有一辆红黑色的蒸汽汽车。汽车后面是西式建筑。,3,1,1,1,2,2,4,
SS1608998414826,FD,images/free_description/06-train-red.jpg,有个像托马斯的火车停靠在很复古的方面前。这个火车是红色的。,6,1,1,1,2,2,5,
SS1609000443345,FD,images/free_description/06-train-red.jpg,一辆崭新的2-2-4的蒸汽机车车头停在古老的展台前，看起来像是火车博物馆,4,1,1,1,3,3,6,
SS1609000763890,FD,images/free_description/06-train-red.jpg,这是一辆类似于托马斯小火车的，有着黑色和红色的火车。它在铁轨上行驶着。火车的背景是一处砖红色的建筑，有着三角形的尖尖的棚顶。,7,1,1,3,2,6,7,
SS1609001721768,FD,images/free_description/06-train-red.jpg,一辆红色的火车头停在一个红色建筑前面。火车头拉着一截载货敞篷车厢。,6,1,1,1,3,2,7,
SS1609001790486,FD,images/free_description/06-train-red.jpg,"在棕色的巨大的砖房前，停着一辆红黑相间的具有特色的火车。
",4,1,0,2,2,3,4,
SS1609002028914,FD,images/free_description/06-train-red.jpg,后方是旧式建筑。19世纪风格的模型火车停在建筑门前。,4,1,0,1,2,4,4,
SS1609005519115,FD,images/free_description/06-train-red.jpg,一列火车在铁轨上，后面是红房子,2,1,1,1,0,3,1,
SS1609006007662,FD,images/free_description/06-train-red.jpg,这张图片的中间有一辆红黑相间的观光火车。背后有砖红色的房子。,1,1,1,2,2,2,3,
SS1609029671133,FD,images/free_description/06-train-red.jpg,一幢砖红色的哥特式塔楼前，停着一列小型的红色欧式火车,2,1,0,2,3,3,5,
SS1609032756992,FD,images/free_description/06-train-red.jpg,"在国外。
有一个火车站。
前面停着火车头。",7,1,0,0,0,1,2,
SS1609034845673,FD,images/free_description/06-train-red.jpg,一辆红色小火车行驶在褐色尖顶建筑前。,6,1,1,2,2,3,3,
SS1609035087170,FD,images/free_description/06-train-red.jpg,有一个红黑色的火车，看起来很古老，后面的站楼是红色的，有三角形的屋顶。,4,1,1,2,2,5,3,
SS1609035269711,FD,images/free_description/06-train-red.jpg,图片可能是一个火车站。站前挺着一辆老式火车。,1,1,0,0,1,2,3,
SS1609035512006,FD,images/free_description/06-train-red.jpg,老式的火车机车头停在建筑物前的铁轨上，建筑物很有风格，像是游乐园的情景,5,1,1,0,1,5,4,
SS1609035895621,FD,images/free_description/06-train-red.jpg,一辆蒸汽火车，编号60，红黑色相间，驶离车站。,4,1,1,0,3,1,5,
SS1609038166902,FD,images/free_description/06-train-red.jpg,一辆蒸汽机车停在博物馆门口。,7,1,1,0,0,2,3,
SS1609038359555,FD,images/free_description/06-train-red.jpg,图中有一辆中世纪的火车头，像是动画片里的托马斯小火车，配色是红色与黑色。火车头后面有一栋平房。,7,1,1,0,3,1,6,
SS1609040322263,FD,images/free_description/06-train-red.jpg,"一节很老的西方火车停在广场上。
火车头是红色的，车身是黑色的。",6,1,1,0,4,1,8,
SS1609041102827,FD,images/free_description/06-train-red.jpg,一节红色加黑色的蒸汽式火车后停在楼前的铁轨上,6,1,1,0,1,2,5,
SS1609045009059,FD,images/free_description/06-train-red.jpg,一个火车头和一节车厢停在房子前面。房子看上去有点古老。,2,1,1,1,0,3,3,
SS1609045159745,FD,images/free_description/06-train-red.jpg,一个火车头停在一座建筑物面前。好像是一个景点。,3,1,1,0,0,2,2,
SS1609047757543,FD,images/free_description/06-train-red.jpg,地平线在图片下方，地平线上方有一个火车。火车占据整个画的大部分。,1,1,0,0,0,2,3,
SS1609050562848,FD,images/free_description/06-train-red.jpg,这是一辆停在火车站前的老式的喷气火车，车身以红色和黑色为主，很像哈利波特里的霍格沃茨特快,1,1,0,0,4,1,8,
SS1609051064792,FD,images/free_description/06-train-red.jpg,一辆古老的蒸汽火车，停在铁轨上。,7,1,1,0,2,1,4,
SS1609054193360,FD,images/free_description/06-train-red.jpg,一辆老式的红色小火车向前驶过，两边是漂亮的砖红色屋子。,6,1,1,2,2,4,5,
SS1609054420221,FD,images/free_description/06-train-red.jpg,A very old-fashioned train locomotive is parked on the ground. The place looks like a square in found of a house.,7,0,1,0,0,0,0,
SS1609056109961,FD,images/free_description/06-train-red.jpg,"中间有一个红色的机器。
机器背后有一个房顶是尖形的房子。
机器旁边有一个黑色的柱子。",6,1,1,2,1,5,4,
SS1609056238065,FD,images/free_description/06-train-red.jpg,"一幅描绘欧洲政府的图片。
中间一辆小型有轨电车，就像以前有权的人乘坐的那种，可以游行。
背景是欧式建筑，很漂亮。",3,1,0,2,3,3,6,
SS1609057298261,FD,images/free_description/06-train-red.jpg,有一个写着60的蒸汽火车，看样子是像在国外，而且可能是比较久远的一个年代。,6,1,1,0,2,2,3,
SS1609057764742,FD,images/free_description/06-train-red.jpg,"同样也是一个火车站。
应该是在欧洲。
上世纪的画风，火车也非常的具有欧洲老式火车特色。",6,1,0,0,2,3,3,
SS1609057903683,FD,images/free_description/06-train-red.jpg,图片的中央有一辆火车。火车是古典英伦风格。,1,1,1,0,2,0,4,
SS1609062380695,FD,images/free_description/06-train-red.jpg,在一个古老的工厂门口，一辆蒸汽火车停在前方。,4,1,0,1,1,3,3,
SS1609062423335,FD,images/free_description/06-train-red.jpg,一架火车头停在灰色建筑前，很像边境口岸的广场。,7,1,1,1,0,4,2,
SS1609064318009,FD,images/free_description/06-train-red.jpg,画面上是一个红黑配色的火车头，火车尾部是一个像是老式站房的建筑。天空很晴朗，但是画面上没有任何游人。,3,1,1,3,1,6,4,
SS1609065406081,FD,images/free_description/06-train-red.jpg,有一个小火车头在车站的前面,7,1,1,0,1,1,2,
SS1609073869026,FD,images/free_description/06-train-red.jpg,一辆红黑相间的老式火车以左后方向右前方的方向从火车站驶出，火车站有红色的砖墙，三角的屋顶。,7,1,1,2,1,6,5,
SS1609075750358,FD,images/free_description/06-train-red.jpg,有一辆红色的火车头。背景是一个建筑。火车头可能在广场上，旁边有行人。,1,1,1,0,1,3,3,
SS1609079699037,FD,images/free_description/06-train-red.jpg,我看到了一个大火车，红色的，有很多车厢。,1,1,1,0,3,0,5,
SS1609086776753,FD,images/free_description/06-train-red.jpg,有一辆红色和黑色的小火车在广场上。火车背后是红褐色的低矮楼房。看上去不像在中国。,7,1,1,2,1,4,5,
SS1609105368955,FD,images/free_description/06-train-red.jpg,一架火车停在一排房子前面。,4,1,1,0,0,2,2,
SS1609116587428,FD,images/free_description/06-train-red.jpg,比较新的一个火车站，有一辆红黑配色的火车。,4,1,0,1,1,2,2,
SS1609121014512,FD,images/free_description/06-train-red.jpg,"上个的世纪的火车站，只有一个火车头。
",4,1,0,1,0,2,2,
SS1609121221630,FD,images/free_description/06-train-red.jpg,"有一节复古的火车。
这节火车停在两个很漂亮的棕色砖房前面。",6,1,1,3,1,4,4,
SS1609121912186,FD,images/free_description/06-train-red.jpg,一辆特别复古的小火车在一栋房子门前,4,1,1,0,2,2,3,
SS1609125348720,FD,images/free_description/06-train-red.jpg,一辆复古的蒸汽火车正在驶过，后面是一座很古老的火车站,4,1,1,1,2,2,4,
